order_id,customer_id,campaign_id,order_date,product_category,product_name,quantity,unit_price,sales,profit,order_status,shipping_country
ORD000265,CUST00013,C001,2024-01-07,Sports,Sports Item 26,1,190.52,190.52,93.05,COMPLETED,US
ORD000266,CUST04475,C001,2024-01-07,Home & Garden,Home & Garden Item 13,3,293.28,879.8399999999999,326.53,COMPLETED,AU
ORD000267,CUST02315,C001,2024-01-07,Electronics,Electronics Item 17,2,393.38,786.76,333.64,COMPLETED,UK
ORD000268,CUST03907,C001,2024-01-07,Home & Garden,Home & Garden Item 4,1,97.14,97.14,50.04,COMPLETED,US
ORD000269,CUST04270,C001,2024-01-07,Sports,Sports Item 20,1,136.89,136.89,53.88,COMPLETED,US
ORD000270,CUST01862,C001,2024-01-07,,Books Item 35,1,17.86,17.86,6.39,COMPLETED,UK
ORD000272,CUST02021,C001,2024-01-07,Clothing,Clothing Item 25,2,100.47,200.94,101.48,COMPLETED,AU
ORD000274,CUST02544,C001,2024-01-08,Home & Garden,Home & Garden Item 19,2,345.3,690.6,314.33,COMPLETED,UK
ORD000275,CUST03705,C001,2024-01-08,Sports,Sports Item 28,2,282.76,565.52,224.31,COMPLETED,MX
ORD000278,CUST00424,C001,2024-01-08,Electronics,Electronics Item 26,1,360.59,360.59,185.88,COMPLETED,UK
ORD000279,CUST03106,C001,2024-01-08,Toys,Toys Item 32,3,60.72,182.16,77.51,COMPLETED,DE
ORD000280,CUST00704,C001,2024-01-08,Books,Books Item 2,2,36.81,73.62,25.12,COMPLETED,AU
ORD000281,CUST01011,C001,2024-01-08,Electronics,Electronics Item 43,2,172.62,345.24,167.99,COMPLETED,US
ORD000282,CUST03237,C001,2024-01-08,Electronics,Electronics Item 38,1,214.35,214.35,113.27,COMPLETED,US
ORD000283,CUST03257,C001,2024-01-08,Home & Garden,Home & Garden Item 33,3,264.01,792.03,314.59,COMPLETED,AU
ORD000284,CUST02173,C001,2024-01-08,Sports,Sports Item 43,2,139.74,279.48,110.51,COMPLETED,FR
ORD000285,CUST02401,C001,2024-01-08,Toys,Toys Item 43,2,111.46,222.92,129.31,COMPLETED,CA
ORD000286,CUST04230,C001,2024-01-08,Electronics,Electronics Item 30,5,183.66,918.3,574.07,COMPLETED,CA
ORD000287,CUST00524,C001,2024-01-08,Electronics,Electronics Item 21,4,312.86,1251.44,577.41,COMPLETED,MX
ORD000288,CUST03796,C001,2024-01-08,Clothing,Clothing Item 47,1,91.6,91.6,50.37,COMPLETED,US
ORD000289,CUST03179,C001,2024-01-08,Beauty,Beauty Item 43,2,95.75,191.5,113.05,COMPLETED,CA
ORD000290,CUST03585,C001,2024-01-08,Sports,Sports Item 44,1,108.45,108.45,51.42,COMPLETED,UK
ORD000291,CUST00245,C001,2024-01-08,Food & Beverage,Food & Beverage Item 31,4,38.91,155.64,43.69,COMPLETED,MX
ORD000292,CUST03220,C001,2024-01-08,Toys,Toys Item 31,2,147.15,294.3,137.23,COMPLETED,AU
ORD000293,CUST00739,C001,2024-01-08,Home & Garden,Home & Garden Item 28,1,307.76,307.76,131.22,COMPLETED,US
ORD000294,CUST00414,C001,2024-01-08,Clothing,Clothing Item 37,1,75.72,75.72,21.24,COMPLETED,US
ORD000295,CUST02969,C001,2024-01-09,Clothing,Clothing Item 47,2,91.28,182.56,111.11,COMPLETED,UK
ORD000296,CUST00767,C001,2024-01-09,Beauty,Beauty Item 20,1,84.42,84.42,35.42,COMPLETED,MX
ORD000297,CUST02196,C001,2024-01-09,Food & Beverage,Food & Beverage Item 25,2,39.06,78.12,32.29,COMPLETED,DE
ORD000298,CUST01677,C001,2024-01-09,Books,Books Item 29,1,42.85,42.85,18.04,COMPLETED,AU
ORD000299,CUST02443,C001,2024-01-09,Clothing,Clothing Item 39,3,112.82,338.46,181.84,COMPLETED,MX
ORD000300,CUST03285,C001,2024-01-09,Clothing,Clothing Item 8,2,22.64,45.28,28.12,COMPLETED,US
ORD000301,CUST02939,C001,2024-01-09,Books,Books Item 46,1,28.22,28.22,12.02,COMPLETED,US
ORD000302,CUST02462,C001,2024-01-09,Toys,Toys Item 49,1,81.2,81.2,38.75,COMPLETED,AU
ORD000303,CUST03903,C001,2024-01-09,Beauty,Beauty Item 11,2,119.33,238.66,113.84,COMPLETED,FR
ORD000304,CUST01337,C001,2024-01-09,Beauty,Beauty Item 31,2,77.55,155.1,79.39,COMPLETED,CA
ORD000305,CUST02954,C001,2024-01-09,Clothing,Clothing Item 12,2,114.84,229.68,145.2,COMPLETED,DE
ORD000306,CUST03148,C001,2024-01-09,Sports,Sports Item 31,1,220.43,220.43,119.07,COMPLETED,FR
ORD000307,CUST01043,C001,2024-01-09,Sports,Sports Item 26,2,95.49,190.98,86.68,COMPLETED,US
ORD000308,CUST03859,C001,2024-01-09,Beauty,Beauty Item 35,1,59.17,59.17,29.49,COMPLETED,CA
ORD000309,CUST04094,C001,2024-01-09,Home & Garden,Home & Garden Item 12,2,286.48,572.96,168.87,COMPLETED,FR
ORD000311,CUST02753,C001,2024-01-09,Sports,Sports Item 45,1,75.87,75.87,35.92,COMPLETED,UK
ORD000312,CUST04017,C001,2024-01-09,Books,Books Item 10,4,53.22,212.88,105.0,COMPLETED,UK
ORD000313,CUST01453,C001,2024-01-09,Sports,Sports Item 29,1,97.41,97.41,28.38,COMPLETED,UK
ORD000314,CUST00851,C001,2024-01-09,Clothing,Clothing Item 20,1,163.0,163.0,52.2,COMPLETED,US
ORD000315,CUST03364,C001,2024-01-09,Sports,Sports Item 24,2,125.69,251.38,149.47,COMPLETED,UK
ORD000317,CUST00404,C001,2024-01-10,Sports,Sports Item 23,2,40.96,81.92,41.12,COMPLETED,AU
ORD000318,CUST02773,C001,2024-01-10,Sports,Sports Item 42,1,236.42,236.42,153.6,COMPLETED,FR
ORD000319,CUST03445,C001,2024-01-10,Home & Garden,Home & Garden Item 38,5,211.97,1059.85,596.64,COMPLETED,UK
ORD000320,CUST04490,C001,2024-01-10,Food & Beverage,Food & Beverage Item 49,3,36.38,109.14000000000001,48.12,COMPLETED,US
ORD000322,CUST01212,C001,2024-01-10,Electronics,Electronics Item 8,2,798.98,1597.96,664.67,COMPLETED,US
ORD000323,CUST02826,C001,2024-01-10,Electronics,Electronics Item 16,1,313.93,313.93,148.25,COMPLETED,CA
ORD000324,CUST00412,C001,2024-01-10,Clothing,Clothing Item 1,2,46.33,92.66,43.4,COMPLETED,US
ORD000325,CUST03414,C001,2024-01-10,Electronics,Electronics Item 5,4,508.65,2034.6,1052.36,COMPLETED,DE
ORD000327,CUST00941,C001,2024-01-10,Sports,Sports Item 25,3,55.27,165.81,75.59,COMPLETED,US
ORD000328,CUST03615,C001,2024-01-10,Books,Books Item 39,2,35.41,70.82,28.25,COMPLETED,CA
ORD000329,CUST02968,C001,2024-01-10,Home & Garden,Home & Garden Item 17,3,120.55,361.65,180.6,COMPLETED,AU
ORD000330,CUST03198,C001,2024-01-10,Electronics,Electronics Item 17,3,476.36,1429.08,832.03,COMPLETED,UK
ORD000331,CUST02275,C001,2024-01-10,Clothing,Clothing Item 30,1,122.43,122.43,72.87,COMPLETED,MX
ORD000332,CUST00596,C001,2024-01-10,Beauty,Beauty Item 34,1,111.33,111.33,54.26,COMPLETED,CA
ORD000333,CUST04037,C001,2024-01-10,Sports,Sports Item 39,3,242.36,727.08,366.38,COMPLETED,US
ORD000334,CUST00490,C001,2024-01-10,Clothing,Clothing Item 25,1,21.97,21.97,10.16,COMPLETED,CA
ORD000335,CUST02330,C001,2024-01-10,Electronics,Electronics Item 12,1,697.02,697.02,410.84,COMPLETED,US
ORD000336,CUST03845,C001,2024-01-10,Electronics,Electronics Item 4,2,251.05,502.1,237.66,COMPLETED,MX
ORD000337,CUST02755,C001,2024-01-11,Clothing,Clothing Item 31,3,79.5,238.5,89.75,COMPLETED,DE
ORD000338,CUST04438,C001,2024-01-11,Electronics,Electronics Item 8,3,446.96,1340.8799999999999,608.7,COMPLETED,US
ORD000339,CUST04304,C001,2024-01-11,Home & Garden,Home & Garden Item 36,2,210.85,421.7,189.41,COMPLETED,AU
ORD000340,CUST03901,C001,2024-01-11,Food & Beverage,Food & Beverage Item 31,4,42.55,170.2,90.61,COMPLETED,DE
ORD000341,CUST04223,C001,2024-01-11,Beauty,Beauty Item 43,3,106.1,318.29999999999995,154.74,COMPLETED,UK
ORD000342,CUST04123,C001,2024-01-11,Beauty,Beauty Item 44,5,112.64,563.2,196.66,COMPLETED,CA
ORD000344,CUST00223,C001,2024-01-11,Books,Books Item 10,1,8.9,8.9,5.46,COMPLETED,US
ORD000345,CUST03676,C001,2024-01-11,Home & Garden,Home & Garden Item 43,1,157.88,157.88,83.01,COMPLETED,CA
ORD000347,CUST01349,C001,2024-01-11,Clothing,Clothing Item 36,2,122.0,244.0,105.39,COMPLETED,US
ORD000348,CUST04146,C001,2024-01-11,Books,Books Item 45,1,23.82,23.82,9.46,COMPLETED,US
ORD000349,CUST02987,C001,2024-01-11,Electronics,Electronics Item 14,2,443.91,887.82,455.03,COMPLETED,CA
ORD000350,CUST00273,C001,2024-01-11,Beauty,Beauty Item 3,5,92.78,463.9,227.54,COMPLETED,MX
ORD000351,CUST03674,C001,2024-01-11,Electronics,Electronics Item 36,2,734.61,1469.22,794.11,COMPLETED,US
ORD000352,CUST01501,C001,2024-01-11,Home & Garden,Home & Garden Item 36,4,379.41,1517.64,813.71,COMPLETED,US
ORD000353,CUST02366,C001,2024-01-11,Food & Beverage,Food & Beverage Item 31,1,60.75,60.75,33.74,COMPLETED,MX
ORD000354,CUST01575,C001,2024-01-11,Sports,Sports Item 36,2,294.39,588.78,349.34,COMPLETED,UK
ORD000355,CUST01673,C001,2024-01-11,Food & Beverage,Food & Beverage Item 29,4,39.75,159.0,91.47,COMPLETED,UK
ORD000356,CUST03234,C001,2024-01-11,Home & Garden,Home & Garden Item 23,1,276.68,276.68,153.24,COMPLETED,UK
ORD000357,CUST01995,C001,2024-01-11,Beauty,Beauty Item 48,1,94.11,94.11,61.11,COMPLETED,FR
ORD000358,CUST03621,C001,2024-01-12,Home & Garden,Home & Garden Item 22,1,273.81,273.81,175.84,COMPLETED,AU
ORD000359,CUST04368,C001,2024-01-12,Books,Books Item 21,2,46.34,92.68,50.22,COMPLETED,UK
ORD000360,CUST03667,C001,2024-01-12,Electronics,Electronics Item 41,2,406.96,813.92,279.3,COMPLETED,UK
ORD000361,CUST00175,C001,2024-01-12,Electronics,Electronics Item 30,1,855.9,855.9,493.02,COMPLETED,CA
ORD000362,CUST02005,C001,2024-01-12,Electronics,Electronics Item 8,2,434.23,868.46,431.36,COMPLETED,FR
ORD000363,CUST03005,C001,2024-01-12,Sports,Sports Item 18,1,339.99,339.99,185.86,COMPLETED,FR
ORD000364,CUST02919,C001,2024-01-12,Electronics,Electronics Item 42,3,181.07,543.21,320.4,COMPLETED,US
ORD000365,CUST01066,C001,2024-01-12,Sports,Sports Item 42,4,32.51,130.04,53.79,COMPLETED,DE
ORD000366,CUST02522,C001,2024-01-12,Sports,Sports Item 42,2,132.91,265.82,100.89,COMPLETED,US
ORD000367,CUST01846,C001,2024-01-12,Beauty,Beauty Item 11,2,56.34,112.68,56.63,COMPLETED,CA
ORD000368,CUST04178,C001,2024-01-12,Toys,Toys Item 5,1,25.42,25.42,12.78,COMPLETED,CA
ORD000369,CUST01508,C001,2024-01-12,Clothing,Clothing Item 27,4,123.5,494.0,189.72,COMPLETED,US
ORD000370,CUST00289,C001,2024-01-12,Beauty,Beauty Item 46,1,91.61,91.61,42.93,COMPLETED,CA
ORD000371,CUST04455,C001,2024-01-12,Beauty,Beauty Item 1,2,58.8,117.6,56.34,COMPLETED,MX
ORD000372,CUST00897,C001,2024-01-12,Beauty,Beauty Item 32,2,20.35,40.7,16.6,COMPLETED,DE
ORD000373,CUST04105,C001,2024-01-12,Food & Beverage,Food & Beverage Item 7,5,72.13,360.65,78.55,COMPLETED,US
ORD000374,CUST01883,C001,2024-01-12,Toys,Toys Item 7,1,87.29,87.29,53.59,COMPLETED,US
ORD000375,CUST03122,C001,2024-01-12,Clothing,Clothing Item 15,1,61.78,61.78,20.15,COMPLETED,CA
ORD000376,CUST01795,C001,2024-01-12,Home & Garden,Home & Garden Item 50,1,77.08,77.08,40.17,COMPLETED,DE
ORD000377,CUST02906,C001,2024-01-12,Food & Beverage,Food & Beverage Item 24,2,65.42,130.84,46.1,COMPLETED,US
ORD000378,CUST04142,C001,2024-01-12,Sports,Sports Item 49,1,171.69,171.69,104.03,COMPLETED,UK
ORD000379,CUST00771,C001,2024-01-13,Food & Beverage,Food & Beverage Item 6,1,12.58,12.58,5.8,COMPLETED,CA
ORD000380,CUST03669,C001,2024-01-13,Electronics,Electronics Item 24,1,463.04,463.04,230.03,COMPLETED,CA
ORD000381,CUST02326,C001,2024-01-13,Food & Beverage,Food & Beverage Item 27,2,57.75,115.5,49.67,COMPLETED,CA
ORD000383,CUST00365,C001,2024-01-13,Clothing,Clothing Item 36,3,100.96,302.88,160.35,COMPLETED,UK
ORD000384,CUST02020,C001,2024-01-13,Sports,Sports Item 31,2,327.54,655.08,403.06,COMPLETED,US
ORD000385,CUST03981,C001,2024-01-13,Clothing,Clothing Item 18,1,128.14,128.14,63.74,COMPLETED,US
ORD000386,CUST03567,C001,2024-01-13,Books,Books Item 25,1,17.9,17.9,10.37,COMPLETED,US
ORD000387,CUST01175,C001,2024-01-13,Beauty,Beauty Item 8,1,60.18,60.18,32.7,COMPLETED,CA
ORD000388,CUST02824,C001,2024-01-13,Electronics,Electronics Item 41,2,156.67,313.34,195.37,COMPLETED,US
ORD000389,CUST03943,C001,2024-01-13,,Clothing Item 18,4,78.85,315.4,185.34,COMPLETED,UK
ORD000390,CUST01409,C001,2024-01-13,Books,Books Item 20,1,30.81,30.81,18.87,COMPLETED,FR
ORD000391,CUST01511,C001,2024-01-13,Books,Books Item 10,2,19.02,38.04,18.77,COMPLETED,US
ORD000392,CUST03698,C001,2024-01-13,Clothing,Clothing Item 28,1,44.74,44.74,18.65,COMPLETED,MX
ORD000393,CUST02751,C001,2024-01-13,Toys,Toys Item 49,3,121.5,364.5,138.91,COMPLETED,UK
ORD000394,CUST03751,C001,2024-01-13,Beauty,Beauty Item 40,1,76.27,76.27,37.85,COMPLETED,US
ORD000395,CUST01649,C001,2024-01-13,Home & Garden,Home & Garden Item 47,4,158.23,632.92,301.73,COMPLETED,MX
ORD000396,CUST03350,C001,2024-01-13,Home & Garden,Home & Garden Item 22,2,292.45,584.9,156.77,COMPLETED,FR
ORD000397,CUST03463,C001,2024-01-13,Toys,Toys Item 26,1,101.17,101.17,61.89,COMPLETED,AU
ORD000398,CUST01691,C001,2024-01-13,Toys,Toys Item 14,2,78.75,157.5,92.85,COMPLETED,UK
ORD000399,CUST01816,C001,2024-01-13,Electronics,Electronics Item 47,1,226.36,226.36,47.93,COMPLETED,US
ORD000400,CUST00864,C001,2024-01-14,Home & Garden,Home & Garden Item 35,3,133.43,400.29,226.29,COMPLETED,US
ORD000401,CUST01820,C001,2024-01-14,Home & Garden,Home & Garden Item 13,2,339.52,679.04,254.87,COMPLETED,CA
ORD000402,CUST02262,C001,2024-01-14,Beauty,Beauty Item 24,1,85.16,85.16,35.61,COMPLETED,CA
ORD000403,CUST00710,C001,2024-01-14,Toys,Toys Item 1,1,92.01,92.01,36.35,COMPLETED,US
ORD000404,CUST01931,C001,2024-01-14,Books,Books Item 42,1,26.37,26.37,16.4,COMPLETED,US
ORD000405,CUST02548,C001,2024-01-14,Toys,Toys Item 22,2,80.24,160.48,74.36,COMPLETED,UK
ORD000406,CUST01200,C001,2024-01-14,Toys,Toys Item 16,5,135.34,676.7,332.66,COMPLETED,MX
ORD000407,CUST01028,C001,2024-01-14,Electronics,Electronics Item 40,1,547.02,547.02,303.04,COMPLETED,UK
ORD000408,CUST00145,C001,2024-01-14,Home & Garden,Home & Garden Item 40,4,292.37,1169.48,628.17,COMPLETED,CA
ORD000409,CUST01507,C001,2024-01-14,Toys,Toys Item 35,1,70.33,70.33,30.95,COMPLETED,UK
ORD000410,CUST00762,C001,2024-01-14,Beauty,Beauty Item 3,3,73.5,220.5,94.21,COMPLETED,US
ORD000411,CUST03859,C001,2024-01-14,Food & Beverage,Food & Beverage Item 49,2,13.77,27.54,11.43,COMPLETED,US
ORD000412,CUST01598,C001,2024-01-14,Sports,Sports Item 48,5,220.9,1104.5,706.43,COMPLETED,US
ORD000413,CUST03259,C001,2024-01-14,Beauty,Beauty Item 32,2,65.65,131.3,27.95,COMPLETED,CA
ORD000414,CUST03678,C001,2024-01-14,Sports,Sports Item 11,3,257.79,773.3700000000001,415.59,COMPLETED,UK
ORD000415,CUST00961,C001,2024-01-14,Toys,Toys Item 9,1,141.62,141.62,64.94,COMPLETED,FR
ORD000416,CUST01431,C001,2024-01-14,,Food & Beverage Item 44,1,32.96,32.96,17.0,COMPLETED,FR
ORD000417,CUST02423,C001,2024-01-14,Home & Garden,Home & Garden Item 26,1,356.83,356.83,160.16,COMPLETED,CA
ORD000418,CUST02198,C001,2024-01-14,Home & Garden,Home & Garden Item 12,1,49.28,49.28,18.92,COMPLETED,CA
ORD000419,CUST03511,C001,2024-01-14,Clothing,Clothing Item 23,2,85.77,171.54,86.52,COMPLETED,FR
ORD000420,CUST02995,C001,2024-01-14,Books,Books Item 24,4,22.57,90.28,44.43,COMPLETED,AU
ORD000421,CUST04095,C001,2024-01-15,Beauty,Beauty Item 29,2,116.78,233.56,143.02,COMPLETED,US
ORD000422,CUST00638,C001,2024-01-15,Beauty,Beauty Item 13,5,95.42,477.1,262.18,COMPLETED,US
ORD000423,CUST03071,C001,2024-01-15,Books,Books Item 26,1,38.2,38.2,24.19,COMPLETED,DE
ORD000425,CUST00447,C001,2024-01-15,Books,Books Item 25,5,18.77,93.85,49.17,COMPLETED,US
ORD000426,CUST01894,C001,2024-01-15,Electronics,Electronics Item 7,1,220.87,220.87,125.63,COMPLETED,UK
ORD000427,CUST00703,C001,2024-01-15,Books,Books Item 48,3,14.3,42.900000000000006,23.89,COMPLETED,CA
ORD000428,CUST00903,C001,2024-01-15,Sports,Sports Item 46,1,231.97,231.97,99.84,COMPLETED,CA
ORD000429,CUST03384,C001,2024-01-15,Beauty,Beauty Item 15,1,98.78,98.78,48.35,COMPLETED,CA
ORD000430,CUST00713,C001,2024-01-15,Home & Garden,Home & Garden Item 2,1,189.91,189.91,114.33,COMPLETED,US
ORD000431,CUST04320,C001,2024-01-15,Beauty,Beauty Item 48,5,54.52,272.6,154.61,COMPLETED,US
ORD000432,CUST02416,C001,2024-01-15,Sports,Sports Item 6,1,339.23,339.23,173.43,COMPLETED,DE
ORD000433,CUST00360,C001,2024-01-15,Clothing,Clothing Item 44,1,33.67,33.67,17.08,COMPLETED,DE
ORD000434,CUST04041,C001,2024-01-15,Books,Books Item 34,1,43.24,43.24,27.05,COMPLETED,UK
ORD000435,CUST04294,C001,2024-01-15,Sports,Sports Item 7,1,257.12,257.12,97.1,COMPLETED,US
ORD000436,CUST02599,C001,2024-01-15,Toys,Toys Item 11,1,27.64,27.64,16.51,COMPLETED,UK
ORD000438,CUST00610,C001,2024-01-15,Food & Beverage,Food & Beverage Item 1,3,42.9,128.7,68.41,COMPLETED,MX
ORD000439,CUST02632,C001,2024-01-15,Clothing,Clothing Item 1,2,171.03,342.06,172.7,COMPLETED,US
ORD000440,CUST01002,C001,2024-01-15,Books,Books Item 30,4,49.34,197.36,82.64,COMPLETED,US
ORD000441,CUST01690,C001,2024-01-15,Books,Books Item 15,1,9.91,9.91,6.02,COMPLETED,FR
ORD000442,CUST04280,C001,2024-01-16,Sports,Sports Item 21,1,236.24,236.24,142.01,COMPLETED,MX
ORD000443,CUST02930,C001,2024-01-16,Food & Beverage,Food & Beverage Item 50,1,39.53,39.53,25.19,COMPLETED,AU
ORD000444,CUST02599,C001,2024-01-16,Clothing,Clothing Item 29,1,40.78,40.78,19.21,COMPLETED,US
ORD000447,CUST02251,C001,2024-01-16,Toys,Toys Item 28,1,84.89,84.89,32.9,COMPLETED,CA
ORD000448,CUST01035,C001,2024-01-16,Beauty,Beauty Item 15,1,98.64,98.64,51.29,COMPLETED,DE
ORD000449,CUST02849,C001,2024-01-16,Electronics,Electronics Item 28,2,676.27,1352.54,630.46,COMPLETED,US
ORD000450,CUST00530,C001,2024-01-16,Toys,Toys Item 15,1,80.34,80.34,39.99,COMPLETED,MX
ORD000451,CUST02215,C001,2024-01-16,Sports,Sports Item 19,1,127.2,127.2,47.18,COMPLETED,AU
ORD000452,CUST01747,C001,2024-01-16,Home & Garden,Home & Garden Item 19,2,399.78,799.56,257.16,COMPLETED,AU
ORD000453,CUST01984,C001,2024-01-16,Sports,Sports Item 44,1,271.0,271.0,130.15,COMPLETED,UK
ORD000454,CUST04388,C001,2024-01-16,Home & Garden,Home & Garden Item 8,2,339.18,678.36,356.04,COMPLETED,UK
ORD000455,CUST01864,C001,2024-01-16,Food & Beverage,Food & Beverage Item 18,2,29.2,58.4,27.93,COMPLETED,UK
ORD000456,CUST02511,C001,2024-01-16,Toys,Toys Item 42,1,45.18,45.18,20.46,COMPLETED,UK
ORD000457,CUST02037,C001,2024-01-17,Home & Garden,Home & Garden Item 24,1,253.1,253.1,113.8,COMPLETED,CA
ORD000459,CUST01756,C001,2024-01-17,Home & Garden,Home & Garden Item 36,2,60.56,121.12,57.62,COMPLETED,UK
ORD000461,CUST02869,C001,2024-01-17,Home & Garden,Home & Garden Item 10,2,241.09,482.18,246.21,COMPLETED,UK
ORD000462,CUST00407,C001,2024-01-17,Home & Garden,Home & Garden Item 19,4,106.03,424.12,157.63,COMPLETED,FR
ORD000463,CUST00778,C001,2024-01-17,Electronics,Electronics Item 41,1,409.75,409.75,145.79,COMPLETED,MX
ORD000465,CUST00442,C001,2024-01-17,Home & Garden,Home & Garden Item 8,1,325.65,325.65,149.15,COMPLETED,DE
ORD000467,CUST02698,C001,2024-01-17,Home & Garden,Home & Garden Item 14,1,214.4,214.4,76.82,COMPLETED,CA
ORD000468,CUST03514,C001,2024-01-17,Electronics,Electronics Item 6,1,281.15,281.15,128.49,COMPLETED,US
ORD000469,CUST04070,C001,2024-01-17,Books,Books Item 45,1,33.72,33.72,18.6,COMPLETED,CA
ORD000470,CUST01474,C001,2024-01-17,Toys,Toys Item 17,4,25.97,103.88,56.89,COMPLETED,UK
ORD000471,CUST01954,C001,2024-01-17,Toys,Toys Item 46,1,48.0,48.0,28.17,COMPLETED,US
ORD000472,CUST02805,C001,2024-01-18,Electronics,Electronics Item 22,1,794.57,794.57,331.64,COMPLETED,FR
ORD000473,CUST00018,C001,2024-01-18,Toys,Toys Item 32,1,91.31,91.31,33.16,COMPLETED,AU
ORD000474,CUST01833,C001,2024-01-18,Home & Garden,Home & Garden Item 30,1,278.42,278.42,148.4,COMPLETED,UK
ORD000475,CUST00816,C001,2024-01-18,Home & Garden,Home & Garden Item 16,4,281.98,1127.92,699.63,COMPLETED,US
ORD000476,CUST00604,C001,2024-01-18,Clothing,Clothing Item 49,1,53.2,53.2,29.92,COMPLETED,US
ORD000477,CUST02132,C001,2024-01-18,Home & Garden,Home & Garden Item 46,5,243.41,1217.05,410.75,COMPLETED,US
ORD000478,CUST01397,C001,2024-01-18,Clothing,Clothing Item 3,1,151.64,151.64,93.41,COMPLETED,US
ORD000479,CUST04291,C001,2024-01-18,Beauty,Beauty Item 49,3,108.08,324.24,133.52,COMPLETED,DE
ORD000480,CUST02494,C001,2024-01-18,Clothing,Clothing Item 23,1,152.95,152.95,61.67,COMPLETED,UK
ORD000481,CUST04254,C001,2024-01-18,Clothing,Clothing Item 48,1,118.88,118.88,50.84,COMPLETED,US
ORD000482,CUST03079,C001,2024-01-18,Books,Books Item 5,2,34.82,69.64,31.9,COMPLETED,DE
ORD000483,CUST01900,C001,2024-01-18,Electronics,Electronics Item 36,2,486.85,973.7,516.34,COMPLETED,US
ORD000484,CUST04427,C001,2024-01-18,Electronics,Electronics Item 15,1,483.2,483.2,179.95,COMPLETED,US
ORD000485,CUST01830,C001,2024-01-18,Beauty,Beauty Item 20,2,61.77,123.54,58.17,COMPLETED,CA
ORD000487,CUST04160,C001,2024-01-19,Home & Garden,Home & Garden Item 8,4,346.0,1384.0,733.21,COMPLETED,US
ORD000488,CUST01468,C001,2024-01-19,Sports,Sports Item 9,2,267.46,534.92,261.47,COMPLETED,UK
ORD000489,CUST02297,C001,2024-01-19,Home & Garden,Home & Garden Item 32,2,248.88,497.76,289.64,COMPLETED,US
ORD000490,CUST03806,C001,2024-01-19,Electronics,Electronics Item 16,3,428.32,1284.96,607.98,COMPLETED,US
ORD000491,CUST03656,C001,2024-01-19,Beauty,Beauty Item 43,1,55.04,55.04,24.1,COMPLETED,US
ORD000493,CUST02723,C001,2024-01-19,Clothing,Clothing Item 13,2,55.23,110.46,50.23,COMPLETED,US
ORD000494,CUST01888,C001,2024-01-19,Home & Garden,Home & Garden Item 32,5,260.42,1302.1000000000001,599.51,COMPLETED,FR
ORD000495,CUST01731,C001,2024-01-19,Electronics,Electronics Item 1,2,223.14,446.28,285.54,COMPLETED,CA
ORD000497,CUST01041,C001,2024-01-19,Clothing,Clothing Item 21,4,109.42,437.68,252.96,COMPLETED,MX
ORD000498,CUST02691,C001,2024-01-19,Toys,Toys Item 25,2,91.42,182.84,86.26,COMPLETED,UK
ORD000499,CUST00981,C001,2024-01-19,Electronics,Electronics Item 3,5,760.83,3804.15,1142.74,COMPLETED,UK
ORD000500,CUST04496,C001,2024-01-19,Beauty,Beauty Item 45,1,116.82,116.82,59.69,COMPLETED,UK
ORD000501,CUST00809,C001,2024-01-19,Sports,Sports Item 48,3,269.9,809.6999999999999,317.46,COMPLETED,CA
ORD000502,CUST03568,C001,2024-01-20,Clothing,Clothing Item 50,5,132.65,663.25,269.38,COMPLETED,AU
ORD000503,CUST03664,C001,2024-01-20,Clothing,Clothing Item 41,1,179.37,179.37,114.6,COMPLETED,US
ORD000504,CUST03031,C001,2024-01-20,Food & Beverage,Food & Beverage Item 37,1,56.62,56.62,25.14,COMPLETED,US
ORD000505,CUST00959,C001,2024-01-20,Beauty,Beauty Item 16,3,82.83,248.49,107.01,COMPLETED,US
ORD000506,CUST00587,C001,2024-01-20,Clothing,Clothing Item 48,2,61.2,122.4,78.75,COMPLETED,US
ORD000507,CUST03176,C001,2024-01-20,Sports,Sports Item 28,1,31.21,31.21,15.39,COMPLETED,UK
ORD000508,CUST02109,C001,2024-01-20,Electronics,Electronics Item 46,1,186.77,186.77,120.56,COMPLETED,CA
ORD000509,CUST02064,C001,2024-01-20,Sports,Sports Item 29,3,150.14,450.41999999999996,205.59,COMPLETED,CA
ORD000510,CUST03329,C001,2024-01-20,Electronics,Electronics Item 26,2,895.14,1790.28,676.84,COMPLETED,CA
ORD000511,CUST03634,C001,2024-01-20,Home & Garden,Home & Garden Item 22,1,60.77,60.77,33.78,COMPLETED,US
ORD000512,CUST04155,C001,2024-01-20,Electronics,Electronics Item 44,1,650.69,650.69,279.42,COMPLETED,US
ORD000513,CUST00963,C001,2024-01-20,Clothing,Clothing Item 2,1,72.78,72.78,42.38,COMPLETED,US
ORD000515,CUST03173,C001,2024-01-20,Toys,Toys Item 15,3,124.96,374.88,240.68,COMPLETED,US
ORD000516,CUST02028,C001,2024-01-20,Electronics,Electronics Item 25,1,493.92,493.92,290.69,COMPLETED,UK
