customer_id,country,city,gender,device,customer_segment,age
CUST00487,FR,Mexico City,Male,Mobile,New,54
CUST00488,UK,LA,Prefer not to say,Desktop,At-Risk,45
CUST00489,US,Paris,Prefer not to say,Mobile,New,62
CUST00490,DE,Sydney,Prefer not to say,Desktop,New,45
CUST00491,US,New York,Male,Mobile,Returning,18
CUST00492,FR,Mexico City,Female,Tablet,At-Risk,35
CUST00493,CA,Sydney,Non-binary,Tablet,At-Risk,24
CUST00494,UK,Sydney,Male,Mobile,VIP,65
CUST00495,CA,London,Non-binary,Tablet,Inactive,65
CUST00496,UK,Paris,Male,Desktop,At-Risk,28
CUST00497,US,Toronto,Non-binary,Mobile,New,52
CUST00498,FR,Sydney,Prefer not to say,Tablet,Returning,76
CUST00499,UK,New York,Prefer not to say,Tablet,Returning,18
CUST00500,AU,Chicago,Male,Desktop,New,57
CUST00501,CA,Paris,Female,Desktop,At-Risk,55
CUST00502,UK,Mexico City,Non-binary,Tablet,New,25
CUST00503,AU,Toronto,Female,Tablet,Returning,55
CUST00504,CA,Chicago,Non-binary,Tablet,New,75
CUST00505,UK,Paris,Non-binary,Desktop,Returning,55
CUST00506,US,New York,Male,Mobile,Returning,18
CUST00507,FR,New York,Non-binary,Mobile,New,37
CUST00508,CA,Mexico City,Female,Tablet,New,45
CUST00509,US,London,Male,Desktop,At-Risk,55
CUST00510,CA,London,Female,Tablet,New,55
CUST00511,FR,Berlin,Female,Tablet,VIP,74
CUST00512,US,Chicago,Male,Desktop,New,75
CUST00513,UK,London,Male,Desktop,New,35
CUST00514,US,New York,Non-binary,Desktop,Inactive,27
CUST00515,CA,Berlin,Female,Mobile,At-Risk,19
CUST00516,US,Paris,Male,Desktop,Returning,47
CUST00517,CA,Toronto,Prefer not to say,Tablet,Returning,41
CUST00518,US,Toronto,Female,Mobile,Returning,65
CUST00519,US,London,Male,Tablet,New,54
CUST00520,UK,London,Female,Desktop,Returning,52
CUST00521,US,LA,Female,Tablet,Returning,55
CUST00522,MX,Paris,Male,Tablet,New,19
CUST00523,UK,LA,Male,Mobile,Returning,74
CUST00524,US,London,Prefer not to say,Desktop,At-Risk,56
CUST00525,MX,LA,Male,Tablet,New,35
CUST00526,AU,LA,Non-binary,Tablet,New,63
CUST00527,CA,Sydney,Prefer not to say,Desktop,New,61
CUST00528,UK,Chicago,Prefer not to say,Tablet,Returning,28
CUST00529,CA,Berlin,Male,Tablet,At-Risk,74
CUST00530,US,Paris,Male,Desktop,New,22
CUST00531,US,Mexico City,Female,Mobile,Inactive,45
CUST00532,CA,New York,Prefer not to say,Tablet,returning,25
CUST00533,FR,Toronto,Prefer not to say,Desktop,New,21
CUST00534,FR,LA,Female,Desktop,New,33
CUST00535,DE,Chicago,Non-binary,Desktop,Returning,65
CUST00536,US,Toronto,Prefer not to say,Desktop,New,35
CUST00537,FR,Sydney,Prefer not to say,Desktop,Returning,68
CUST00538,UK,LA,Non-binary,Mobile,New,18
CUST00539,CA,LA,Male,Mobile,At-Risk,65
CUST00540,US,Toronto,Male,Tablet,Returning,63
CUST00541,UK,Berlin,Prefer not to say,Mobile,At-Risk,65
CUST00542,US,LA,Prefer not to say,Desktop,Returning,47
CUST00543,US,Mexico City,Female,Desktop,VIP,55
CUST00544,DE,Chicago,Prefer not to say,Desktop,At-Risk,65
CUST00545,US,Toronto,Male,Tablet,New,18
CUST00546,MX,New York,Male,Tablet,Inactive,46
CUST00547,,London,Female,Desktop,At-Risk,65
CUST00548,DE,LA,Non-binary,Desktop,At-Risk,71
CUST00549,MX,Berlin,Prefer not to say,Desktop,At-Risk,35
CUST00550,UK,Toronto,Male,Tablet,Returning,31
CUST00551,US,LA,Female,Desktop,New,25
CUST00552,UK,Toronto,Female,Tablet,Returning,65
CUST00553,US,Chicago,Female,Tablet,New,18
CUST00554,US,Chicago,Prefer not to say,Tablet,New,24
CUST00555,US,London,Male,Mobile,VIP,77
CUST00556,UK,Paris,Female,Tablet,New,25
CUST00557,FR,Berlin,Prefer not to say,Tablet,New,63
CUST00558,MX,New York,Female,Tablet,New,47
CUST00559,MX,Chicago,Prefer not to say,Tablet,Returning,33
CUST00560,UK,Chicago,Male,Tablet,New,18
CUST00561,MX,Mexico City,Prefer not to say,Mobile,At-Risk,35
CUST00562,CA,LA,Prefer not to say,Mobile,At-Risk,55
CUST00563,US,Mexico City,Prefer not to say,Desktop,Returning,38
CUST00564,AU,LA,Male,Desktop,Returning,18
CUST00565,CA,Chicago,Prefer not to say,Tablet,Returning,50
CUST00566,UK,London,Prefer not to say,Mobile,Returning,47
CUST00567,UK,Mexico City,Prefer not to say,Desktop,Returning,25
CUST00568,AU,LA,Female,Desktop,VIP,45
CUST00569,UK,Mexico City,Male,Mobile,At-Risk,45
CUST00570,US,Paris,Male,Mobile,Returning,27
CUST00571,US,Paris,Prefer not to say,Tablet,New,55
CUST00572,AU,Chicago,Prefer not to say,Desktop,New,55
CUST00573,UK,Mexico City,Female,Tablet,New,38
CUST00574,CA,Chicago,Male,Desktop,VIP,27
CUST00575,MX,Mexico City,Male,Tablet,Returning,54
CUST00576,UK,Mexico City,Non-binary,Desktop,VIP,35
CUST00577,US,New York,Non-binary,Mobile,Inactive,45
CUST00578,UK,Berlin,Male,Tablet,Returning,20
CUST00579,DE,Paris,Prefer not to say,Mobile,VIP,43
CUST00580,UK,Sydney,Male,Desktop,At-Risk,58
CUST00581,US,Berlin,Prefer not to say,Desktop,VIP,65
CUST00582,AU,LA,Prefer not to say,Tablet,New,35
CUST00583,UK,Berlin,Female,Tablet,Returning,28
CUST00584,US,Toronto,Female,Desktop,VIP,49
CUST00585,US,LA,Male,Mobile,Returning,61
CUST00586,DE,Mexico City,Male,Desktop,At-Risk,18
CUST00587,UK,Sydney,Female,Tablet,At-Risk,61
CUST00588,DE,Paris,Prefer not to say,Tablet,New,25
CUST00589,MX,Sydney,Male,Tablet,At-Risk,74
CUST00590,AU,Toronto,Prefer not to say,Tablet,New,18
CUST00591,DE,London,Female,Desktop,New,35
CUST00592,CA,Toronto,Prefer not to say,Tablet,Returning,25
CUST00593,MX,Chicago,Female,Mobile,Returning,39
CUST00594,UK,Toronto,Female,Tablet,At-Risk,45
CUST00595,US,Mexico City,Non-binary,Desktop,Returning,45
CUST00596,DE,Chicago,Male,Mobile,Returning,22
CUST00597,FR,Berlin,Non-binary,Desktop,Returning,18
CUST00598,CA,LA,Non-binary,Tablet,New,36
CUST00599,DE,Mexico City,Female,Desktop,Returning,55
CUST00600,UK,Sydney,Male,Desktop,At-Risk,45
CUST00601,FR,Berlin,Prefer not to say,Tablet,At-Risk,34
CUST00602,US,Toronto,Non-binary,Desktop,New,18
CUST00603,CA,London,Prefer not to say,Desktop,Returning,55
CUST00604,UK,New York,Female,Tablet,New,50
CUST00605,AU,Toronto,Female,Desktop,VIP,71
CUST00606,UK,Paris,Male,Mobile,New,62
CUST00607,US,Paris,Non-binary,Mobile,Inactive,65
CUST00608,UK,Mexico City,Female,Mobile,New,73
CUST00609,CA,Mexico City,Non-binary,Tablet,Returning,46
CUST00610,UK,Sydney,Prefer not to say,Tablet,returning,25
CUST00611,CA,Toronto,Male,Desktop,Returning,35
CUST00612,CA,New York,Female,Desktop,Returning,29
CUST00613,US,Sydney,Non-binary,Mobile,Inactive,65
CUST00614,DE,Mexico City,Non-binary,Mobile,At-Risk,25
CUST00615,MX,Paris,Prefer not to say,Mobile,New,25
CUST00616,FR,London,Non-binary,Tablet,Returning,27
CUST00617,MX,Chicago,Female,Desktop,At-Risk,32
CUST00618,DE,Sydney,Female,Desktop,New,45
CUST00619,UK,LA,Non-binary,Desktop,New,18
CUST00620,AU,Chicago,Male,Desktop,New,21
CUST00621,CA,Sydney,Male,Desktop,Inactive,45
CUST00622,CA,Sydney,Female,Mobile,New,45
CUST00623,US,Toronto,Prefer not to say,Desktop,Inactive,18
CUST00624,US,LA,Female,Desktop,VIP,45
CUST00625,,New York,Male,Desktop,Returning,25
CUST00626,US,Toronto,Male,Mobile,At-Risk,35
CUST00627,US,LA,Prefer not to say,Mobile,At-Risk,25
CUST00628,AU,Chicago,Non-binary,Mobile,VIP,50
CUST00629,US,New York,Male,Desktop,Returning,65
CUST00630,UK,Toronto,Non-binary,Tablet,New,18
CUST00631,UK,Paris,Non-binary,Tablet,New,74
CUST00632,UK,London,Prefer not to say,Mobile,Returning,74
CUST00633,CA,London,Female,Mobile,VIP,37
CUST00634,CA,Sydney,Male,Tablet,Returning,35
CUST00635,US,Toronto,Non-binary,Tablet,At-Risk,57
CUST00636,MX,Sydney,Female,Tablet,Returning,25
CUST00637,FR,Mexico City,Male,Mobile,New,35
CUST00638,US,Toronto,Male,Mobile,New,25
CUST00639,FR,London,Male,Desktop,Returning,45
CUST00640,US,LA,Prefer not to say,Tablet,VIP,25
CUST00641,AU,New York,Non-binary,Tablet,At-Risk,45
CUST00642,CA,Mexico City,Male,Mobile,Inactive,18
CUST00643,,Toronto,Female,Tablet,New,25
CUST00644,AU,Berlin,Prefer not to say,Tablet,At-Risk,22
CUST00645,US,Mexico City,Non-binary,Tablet,Returning,33
CUST00646,UK,Mexico City,Non-binary,Desktop,Inactive,35
CUST00647,AU,Mexico City,Female,Desktop,Returning,35
CUST00648,CA,Paris,Male,Tablet,Returning,52
CUST00649,US,London,Male,Desktop,New,55
CUST00650,US,Mexico City,Female,Mobile,At-Risk,65
CUST00651,US,Toronto,Female,Desktop,New,29
CUST00652,DE,Toronto,Male,Tablet,Returning,50
CUST00653,UK,LA,Non-binary,Mobile,VIP,65
CUST00654,US,Paris,Prefer not to say,Mobile,Returning,35
CUST00655,DE,Paris,Male,Desktop,Returning,18
CUST00656,UK,Mexico City,Female,Mobile,New,55
CUST00657,UK,LA,Female,Desktop,Returning,59
CUST00658,US,New York,Prefer not to say,Desktop,New,38
CUST00659,MX,Chicago,Prefer not to say,Tablet,New,65
CUST00660,FR,Mexico City,Female,Mobile,New,55
CUST00661,CA,LA,Male,Tablet,Inactive,65
CUST00662,CA,New York,Non-binary,Mobile,Returning,33
CUST00663,DE,Toronto,Female,Tablet,Returning,26
CUST00664,US,Chicago,Non-binary,Mobile,New,65
CUST00665,,Berlin,Female,Tablet,Returning,45
CUST00666,UK,Mexico City,Prefer not to say,Tablet,At-Risk,55
CUST00667,AU,Mexico City,Male,Desktop,New,78
CUST00668,US,New York,Prefer not to say,Tablet,Returning,79
CUST00669,MX,Berlin,Male,Mobile,New,65
CUST00670,US,LA,Non-binary,Desktop,Returning,45
CUST00671,US,Sydney,Male,Mobile,New,25
CUST00672,CA,Chicago,Male,Desktop,Returning,50
CUST00673,FR,Mexico City,Non-binary,Mobile,New,35
CUST00674,US,Toronto,Female,Desktop,Inactive,57
CUST00675,US,Mexico City,Female,Desktop,VIP,18
CUST00676,MX,Berlin,Prefer not to say,Tablet,Inactive,43
CUST00677,US,Toronto,Female,Desktop,Returning,55
CUST00678,US,Chicago,Female,Desktop,Inactive,45
CUST00679,AU,Chicago,Male,Desktop,New,23
CUST00680,CA,London,Female,Mobile,VIP,45
CUST00681,US,Toronto,Female,Mobile,Returning,59
CUST00682,US,Chicago,Prefer not to say,Tablet,At-Risk,65
CUST00683,MX,Chicago,Female,Mobile,Returning,54
CUST00684,CA,Toronto,Female,Mobile,New,48
CUST00685,UK,Sydney,Female,Desktop,Returning,65
CUST00686,AU,Paris,Male,Tablet,VIP,52
CUST00687,US,Paris,Male,Tablet,Returning,25
CUST00688,US,Paris,Non-binary,Desktop,New,26
CUST00689,CA,Mexico City,Female,Desktop,Inactive,59
CUST00690,US,Chicago,Female,Desktop,Returning,73
CUST00691,US,Toronto,Prefer not to say,Mobile,Returning,25
CUST00692,FR,LA,Male,Mobile,At-Risk,80
CUST00693,CA,Paris,Female,Desktop,Returning,20
CUST00694,US,Chicago,Female,Mobile,Returning,40
CUST00695,MX,Sydney,Non-binary,Tablet,Returning,35
CUST00696,US,London,Male,Desktop,Returning,18
CUST00697,US,Toronto,Female,Tablet,At-Risk,55
CUST00698,MX,New York,Female,Tablet,New,45
CUST00699,UK,Chicago,Male,Tablet,New,28
CUST00700,US,London,Non-binary,Mobile,Returning,65
CUST00701,US,Mexico City,Female,Desktop,VIP,25
CUST00702,US,Paris,Male,Desktop,Returning,35
CUST00703,CA,London,Non-binary,Tablet,New,46
CUST00704,AU,LA,Male,Desktop,Returning,27
CUST00705,AU,Berlin,Non-binary,Tablet,Returning,39
CUST00706,US,Mexico City,Prefer not to say,Desktop,Returning,63
CUST00707,US,Toronto,Male,Mobile,New,65
CUST00708,US,Paris,Prefer not to say,Mobile,At-Risk,65
CUST00709,FR,Toronto,Non-binary,Desktop,New,32
CUST00710,CA,New York,Male,Tablet,Returning,55
CUST00711,AU,New York,Female,Mobile,Returning,59
CUST00712,UK,Chicago,Prefer not to say,Mobile,At-Risk,45
CUST00713,CA,Paris,Male,Tablet,At-Risk,52
CUST00714,CA,Toronto,Non-binary,Desktop,Returning,55
CUST00715,US,Mexico City,Female,Tablet,Inactive,35
CUST00716,DE,London,Non-binary,Tablet,At-Risk,18
CUST00717,US,Berlin,Prefer not to say,Desktop,At-Risk,46
CUST00718,US,New York,Female,Mobile,Returning,24
CUST00719,UK,Berlin,Prefer not to say,Tablet,New,55
CUST00720,CA,LA,Female,Mobile,At-Risk,29
CUST00721,MX,LA,Male,Desktop,At-Risk,74
CUST00722,DE,New York,Male,Tablet,Returning,18
CUST00723,US,Toronto,Non-binary,Mobile,At-Risk,63
CUST00724,UK,LA,Non-binary,Mobile,At-Risk,35
CUST00725,US,LA,Female,Tablet,Returning,55
CUST00726,CA,London,Female,Mobile,Inactive,25
CUST00727,CA,Chicago,Male,Desktop,Returning,56
CUST00728,US,Paris,Prefer not to say,Mobile,New,53
CUST00729,FR,Berlin,Non-binary,Desktop,VIP,65
CUST00730,UK,Sydney,Female,Mobile,Inactive,24
CUST00731,US,Sydney,Prefer not to say,Mobile,Returning,45
CUST00732,DE,Paris,Female,Tablet,Inactive,35
CUST00733,CA,LA,Prefer not to say,Mobile,Returning,51
CUST00734,US,Chicago,Male,Desktop,At-Risk,40
CUST00735,CA,London,Prefer not to say,Desktop,Returning,55
CUST00736,DE,Sydney,Prefer not to say,Mobile,Returning,25
CUST00737,DE,Paris,Non-binary,Tablet,At-Risk,49
CUST00738,FR,Sydney,Male,Tablet,New,70
CUST00739,UK,Chicago,Non-binary,Desktop,At-Risk,20
CUST00740,FR,Paris,Non-binary,Desktop,At-Risk,59
CUST00741,US,New York,Female,Tablet,At-Risk,25
CUST00742,CA,Sydney,Female,Mobile,Returning,49
CUST00743,DE,Paris,Non-binary,Mobile,Returning,69
CUST00744,UK,London,Male,Desktop,At-Risk,45
CUST00745,US,Berlin,Male,Desktop,Returning,74
CUST00746,MX,Berlin,Prefer not to say,Desktop,Returning,65
CUST00747,US,Chicago,Female,Tablet,New,67
CUST00748,US,Chicago,Female,Mobile,Inactive,35
CUST00749,US,Paris,Female,Mobile,At-Risk,69
CUST00750,UK,Paris,Female,Desktop,Returning,78
CUST00751,UK,Chicago,Prefer not to say,Tablet,Returning,45
CUST00752,AU,London,Prefer not to say,Tablet,VIP,25
CUST00753,US,Berlin,Male,Tablet,Returning,55
CUST00754,US,London,Prefer not to say,Tablet,VIP,65
CUST00755,US,LA,Non-binary,Tablet,Returning,28
CUST00756,US,Sydney,Non-binary,Desktop,Returning,45
CUST00757,US,London,Non-binary,Mobile,VIP,18
CUST00758,DE,London,Male,Desktop,VIP,18
CUST00759,UK,London,Non-binary,Mobile,At-Risk,18
CUST00760,CA,Chicago,Female,Tablet,VIP,24
CUST00761,CA,Chicago,Male,Desktop,New,65
CUST00762,US,Paris,Prefer not to say,Mobile,At-Risk,51
CUST00763,US,Berlin,Male,Tablet,Returning,25
CUST00764,US,London,Prefer not to say,Tablet,Returning,54
CUST00765,,Sydney,Non-binary,Mobile,VIP,65
CUST00766,CA,Berlin,Male,Mobile,Returning,50
CUST00767,CA,London,Non-binary,Desktop,Returning,45
CUST00768,FR,Toronto,Female,Tablet,Returning,55
CUST00769,US,New York,Male,Mobile,Returning,35
CUST00770,US,Toronto,Non-binary,Desktop,Returning,65
CUST00771,DE,Toronto,Male,Tablet,New,18
CUST00772,DE,Chicago,Male,Tablet,Returning,25
CUST00773,UK,Sydney,Non-binary,Desktop,Inactive,65
CUST00774,CA,London,Male,Desktop,At-Risk,29
CUST00775,CA,LA,Prefer not to say,Mobile,New,35
CUST00776,FR,Mexico City,Prefer not to say,Mobile,New,45
CUST00777,,New York,Male,Mobile,New,80
CUST00778,UK,Chicago,Male,Mobile,At-Risk,18
CUST00779,US,Paris,Male,Tablet,Returning,79
CUST00780,MX,LA,Female,Mobile,At-Risk,51
CUST00781,US,Berlin,Non-binary,Tablet,Returning,55
CUST00782,FR,Mexico City,Non-binary,Mobile,New,69
CUST00783,FR,New York,Prefer not to say,Tablet,New,25
CUST00784,MX,Berlin,Prefer not to say,Mobile,Returning,20
CUST00785,AU,Toronto,Male,Tablet,New,25
CUST00786,MX,London,Prefer not to say,Tablet,At-Risk,24
CUST00787,US,New York,Prefer not to say,Mobile,New,40
CUST00788,,Mexico City,Female,Tablet,Inactive,46
CUST00789,US,New York,Prefer not to say,Tablet,New,70
CUST00790,FR,New York,Non-binary,Mobile,New,26
CUST00791,DE,LA,Male,Desktop,At-Risk,18
CUST00792,US,Paris,Non-binary,Mobile,Returning,26
CUST00793,UK,Toronto,Male,Tablet,Returning,25
CUST00794,US,Paris,Female,Tablet,New,36
CUST00795,UK,New York,Female,Mobile,Inactive,25
CUST00796,MX,Sydney,Male,Mobile,New,33
CUST00797,AU,London,Prefer not to say,Tablet,Returning,65
CUST00798,US,London,Prefer not to say,Desktop,New,25
CUST00799,AU,Sydney,Male,Tablet,Returning,24
CUST00800,MX,Toronto,Male,Tablet,Returning,21
CUST00801,CA,Sydney,Female,Desktop,Returning,61
CUST00802,US,Sydney,Prefer not to say,Mobile,At-Risk,74
CUST00803,US,Toronto,Prefer not to say,Desktop,Returning,67
CUST00804,US,Mexico City,Female,Mobile,VIP,18
CUST00805,US,Sydney,Non-binary,Desktop,At-Risk,22
CUST00806,CA,Berlin,Female,Mobile,At-Risk,25
CUST00807,US,LA,Prefer not to say,Tablet,At-Risk,54
CUST00808,US,Sydney,Female,Desktop,Inactive,32
CUST00809,AU,London,Female,Desktop,Returning,25
CUST00810,DE,LA,Prefer not to say,Desktop,New,18
CUST00811,US,Chicago,Female,Mobile,Returning,35
CUST00812,,Sydney,Non-binary,Mobile,Returning,58
CUST00813,US,Toronto,Female,Tablet,Returning,35
CUST00814,US,Mexico City,Male,Desktop,Inactive,22
CUST00815,AU,Toronto,Male,Tablet,Returning,19
CUST00816,AU,Chicago,Non-binary,Desktop,Inactive,45
CUST00817,US,Chicago,Prefer not to say,Tablet,VIP,45
CUST00818,UK,Paris,Female,Desktop,At-Risk,25
CUST00819,FR,LA,Prefer not to say,Tablet,At-Risk,22
CUST00820,CA,Mexico City,Female,Tablet,At-Risk,45
CUST00821,AU,Berlin,Male,Mobile,Returning,18
CUST00822,DE,Chicago,Male,Tablet,Returning,18
CUST00823,CA,Sydney,Female,Tablet,Returning,31
CUST00824,CA,Paris,Non-binary,Mobile,Returning,41
CUST00825,UK,LA,Prefer not to say,Tablet,Returning,45
CUST00826,CA,LA,Female,Desktop,Returning,45
CUST00827,US,LA,Male,Mobile,Inactive,38
CUST00828,US,Toronto,Male,Desktop,New,52
CUST00829,US,Sydney,Male,Desktop,Returning,45
CUST00830,US,Paris,Non-binary,Tablet,Returning,62
CUST00831,DE,Mexico City,Prefer not to say,Desktop,VIP,73
CUST00832,CA,Toronto,Prefer not to say,Desktop,At-Risk,25
CUST00833,US,Chicago,Female,Tablet,New,35
CUST00834,US,Chicago,Female,Mobile,VIP,65
CUST00835,DE,Berlin,Female,Mobile,Returning,25
CUST00836,FR,Chicago,Non-binary,Desktop,Inactive,35
CUST00837,CA,Paris,Prefer not to say,Mobile,Inactive,18
CUST00838,US,Mexico City,Non-binary,Tablet,Inactive,18
CUST00839,CA,Sydney,Non-binary,Tablet,VIP,59
CUST00840,US,LA,Non-binary,Mobile,VIP,29
CUST00841,UK,New York,Female,Tablet,New,36
CUST00842,US,Sydney,Male,Tablet,New,18
CUST00843,CA,New York,Non-binary,Desktop,Returning,55
CUST00844,CA,London,Non-binary,Desktop,Returning,50
CUST00845,US,Sydney,Prefer not to say,Desktop,VIP,29
CUST00846,AU,LA,Female,Mobile,New,45
CUST00847,CA,Paris,Male,Mobile,Inactive,18
CUST00848,MX,Chicago,Female,Mobile,Returning,29
CUST00849,UK,London,Non-binary,Desktop,New,53
CUST00850,US,Chicago,Non-binary,Desktop,At-Risk,18
CUST00851,UK,London,Prefer not to say,Mobile,VIP,18
CUST00852,US,London,Prefer not to say,Mobile,New,18
CUST00853,DE,London,Prefer not to say,Tablet,Returning,45
CUST00854,UK,London,Female,Tablet,Returning,65
CUST00855,UK,Chicago,Male,Desktop,New,78
CUST00856,CA,Mexico City,Male,Tablet,New,18
CUST00857,US,Mexico City,Non-binary,Desktop,At-Risk,63
CUST00858,CA,Berlin,Male,Tablet,VIP,74
CUST00859,US,Berlin,Prefer not to say,Desktop,Returning,25
CUST00860,US,Toronto,Male,Desktop,Returning,25
CUST00861,US,London,Non-binary,Mobile,Returning,18
CUST00862,UK,London,Male,Tablet,New,42
CUST00863,US,Toronto,Non-binary,Mobile,New,65
CUST00864,MX,LA,Male,Mobile,At-Risk,65
CUST00865,US,Mexico City,Male,Desktop,New,25
CUST00867,US,LA,Female,Tablet,Returning,65
CUST00868,CA,Mexico City,Female,Tablet,New,35
CUST00869,DE,Toronto,Non-binary,Mobile,Returning,18
CUST00870,AU,Mexico City,Prefer not to say,Desktop,Inactive,20
CUST00871,UK,Chicago,Non-binary,Desktop,Inactive,65
CUST00872,US,Berlin,Male,Desktop,New,45
CUST00873,UK,Mexico City,Male,Mobile,VIP,42
CUST00874,MX,London,Prefer not to say,Mobile,Returning,35
CUST00875,MX,Sydney,Non-binary,Mobile,VIP,34
CUST00876,FR,Mexico City,Male,Mobile,Returning,21
CUST00877,AU,Chicago,Male,Desktop,Inactive,61
CUST00878,US,Paris,Male,Mobile,At-Risk,55
CUST00879,CA,London,Prefer not to say,Desktop,At-Risk,66
CUST00880,MX,Chicago,Prefer not to say,Mobile,Returning,45
CUST00881,UK,Chicago,Male,Mobile,Returning,32
CUST00882,UK,Chicago,Prefer not to say,Tablet,New,67
CUST00883,CA,LA,Prefer not to say,Desktop,Returning,61
CUST00884,UK,Mexico City,Non-binary,Tablet,Returning,47
CUST00885,MX,Berlin,Prefer not to say,Desktop,Returning,18
CUST00886,US,London,Female,Desktop,VIP,61
CUST00887,AU,LA,Prefer not to say,Tablet,Returning,45
CUST00888,DE,Chicago,Male,Desktop,Returning,54
CUST00889,MX,London,Non-binary,Mobile,VIP,60
CUST00890,US,New York,Non-binary,Desktop,Returning,35
CUST00891,CA,Toronto,Female,Mobile,Returning,45
CUST00892,US,London,Male,Desktop,New,79
CUST00893,CA,Paris,Prefer not to say,Desktop,Returning,18
CUST00894,DE,Paris,Prefer not to say,Desktop,Inactive,18
CUST00895,US,Berlin,Prefer not to say,Tablet,VIP,69
CUST00896,CA,Toronto,Prefer not to say,Tablet,Inactive,35
CUST00897,US,London,Prefer not to say,Mobile,New,35
CUST00898,AU,Berlin,Non-binary,Mobile,New,63
CUST00899,MX,LA,Non-binary,Tablet,Returning,25
CUST00900,FR,Paris,Prefer not to say,Desktop,Returning,61
CUST00901,FR,New York,Female,Tablet,New,55
CUST00902,AU,Mexico City,Prefer not to say,Tablet,New,54
CUST00903,UK,Chicago,Female,Mobile,Returning,25
CUST00904,MX,LA,Female,Desktop,Returning,45
CUST00905,US,Toronto,Prefer not to say,Mobile,VIP,38
CUST00906,US,London,Prefer not to say,Desktop,At-Risk,25
CUST00907,FR,London,Female,Mobile,New,18
CUST00908,UK,New York,Prefer not to say,Mobile,Returning,34
CUST00909,DE,Paris,Non-binary,Tablet,At-Risk,35
CUST00910,AU,Mexico City,Male,Tablet,New,33
CUST00911,CA,Toronto,Male,Desktop,At-Risk,45
CUST00912,AU,Paris,Female,Mobile,New,79
CUST00913,CA,New York,Prefer not to say,Tablet,Returning,45
CUST00914,CA,Toronto,Non-binary,Mobile,Returning,60
CUST00915,CA,New York,Male,Tablet,Returning,19
CUST00916,CA,Berlin,Male,Tablet,Returning,55
CUST00917,MX,Paris,Non-binary,Desktop,Inactive,18
CUST00918,US,Berlin,Prefer not to say,Mobile,Inactive,27
CUST00919,UK,Berlin,Prefer not to say,Mobile,Returning,65
CUST00920,CA,Paris,Non-binary,Desktop,New,63
CUST00921,FR,Sydney,Female,Mobile,New,69
CUST00922,CA,LA,Female,Mobile,Returning,35
CUST00923,US,Berlin,Prefer not to say,Desktop,VIP,58
CUST00924,FR,London,Female,Mobile,At-Risk,55
CUST00925,MX,Toronto,Male,Mobile,Inactive,45
CUST00926,DE,LA,Prefer not to say,Mobile,New,75
CUST00927,US,London,Female,Mobile,Returning,52
CUST00928,DE,Mexico City,Prefer not to say,Desktop,New,18
CUST00929,US,Toronto,Non-binary,Desktop,VIP,30
CUST00930,MX,London,Female,Desktop,Returning,25
CUST00931,US,Toronto,Prefer not to say,Mobile,Inactive,35
CUST00932,FR,Sydney,Female,Desktop,New,45
CUST00933,FR,Paris,Non-binary,Mobile,VIP,29
CUST00934,US,Sydney,Non-binary,Tablet,Inactive,40
